timestamp,machine_id,speed_board_per_min,fault_code,counter_total,feeder_status,temperature_c,vibration_mm_s,oee_percent
2024-01-16 14:25:00,MC002,122.2,0,273759,RUNNING,78.8,3.1,92.1
2024-01-16 14:25:00,MC003,89.4,0,204768,RUNNING,67.2,3.2,92.2
2024-01-16 14:30:00,MC001,89.3,0,228366,RUNNING,69.6,2.5,87.5
2024-01-16 14:30:00,MC002,106.5,0,274291,RUNNING,72.6,2.1,80.3
2024-01-16 14:30:00,MC003,82.1,0,205178,RUNNING,69.6,2.0,84.7
2024-01-16 14:35:00,MC001,89.8,0,228815,RUNNING,75.0,2.4,88.0
2024-01-16 14:35:00,MC002,107.5,0,274828,RUNNING,82.0,2.1,81.0
2024-01-16 14:35:00,MC003,85.0,0,205603,RUNNING,65.0,2.2,87.7
2024-01-16 14:40:00,MC001,93.3,0,229281,RUNNING,74.5,1.8,91.4
2024-01-16 14:40:00,MC002,120.0,0,275428,RUNNING,79.6,2.1,90.5
2024-01-16 14:40:00,MC003,79.8,0,206002,RUNNING,68.9,2.3,82.3
2024-01-16 14:45:00,MC001,92.8,0,229745,RUNNING,69.9,2.7,90.9
2024-01-16 14:45:00,MC002,111.2,0,275984,RUNNING,78.7,1.8,83.8
2024-01-16 14:45:00,MC003,77.3,0,206388,RUNNING,67.5,1.7,79.7
2024-01-16 14:50:00,MC001,83.9,0,230164,RUNNING,73.4,2.0,82.2
2024-01-16 14:50:00,MC002,106.5,0,276516,RUNNING,83.9,1.9,80.3
2024-01-16 14:50:00,MC003,85.0,0,206813,RUNNING,64.6,2.6,87.7
2024-01-16 14:55:00,MC001,85.6,0,230592,RUNNING,76.8,2.0,83.9
2024-01-16 14:55:00,MC002,111.5,0,277073,RUNNING,77.7,1.9,84.1
2024-01-16 14:55:00,MC003,80.5,0,207215,RUNNING,66.1,3.0,83.0
2024-01-16 15:00:00,MC001,27.0,E003,230727,FAULTED,82.6,0.5,0.0
2024-01-16 15:00:00,MC002,109.2,0,277619,RUNNING,79.1,2.3,82.3
2024-01-16 15:00:00,MC003,87.9,0,207654,RUNNING,71.2,2.6,90.7
2024-01-16 15:05:00,MC001,27.0,E003,230862,FAULTED,89.7,0.5,0.0
2024-01-16 15:05:00,MC002,119.6,0,278217,RUNNING,76.4,2.2,90.2
2024-01-16 15:05:00,MC003,81.7,0,208062,RUNNING,63.7,1.4,84.3
2024-01-16 15:10:00,MC001,27.0,E003,230997,FAULTED,81.8,1.2,0.0
2024-01-16 15:10:00,MC002,111.7,0,278775,RUNNING,79.6,2.5,84.2
2024-01-16 15:10:00,MC003,84.2,0,208483,RUNNING,70.4,2.3,86.9
2024-01-16 15:15:00,MC001,27.0,E003,231132,FAULTED,87.2,1.7,0.0
2024-01-16 15:15:00,MC002,108.6,0,279318,RUNNING,74.9,3.2,81.9
2024-01-16 15:15:00,MC003,80.5,0,208885,RUNNING,67.0,2.4,83.0
2024-01-16 15:20:00,MC001,27.0,E003,231267,FAULTED,89.9,1.2,0.0
2024-01-16 15:20:00,MC002,106.0,0,279848,RUNNING,78.0,1.5,79.9
2024-01-16 15:20:00,MC003,78.6,0,209278,RUNNING,70.8,2.3,81.1
2024-01-16 15:25:00,MC001,85.7,0,231695,RUNNING,80.4,2.3,84.0
2024-01-16 15:25:00,MC002,113.1,0,280413,RUNNING,77.1,2.5,85.3
2024-01-16 15:25:00,MC003,42.8,E004,209492,FAULTED,61.8,14.3,0.0
2024-01-16 15:30:00,MC001,85.5,0,232122,RUNNING,73.1,1.4,83.8
2024-01-16 15:30:00,MC002,114.6,0,280986,RUNNING,77.3,2.5,86.4
2024-01-16 15:30:00,MC003,79.9,0,209891,RUNNING,74.0,2.3,82.4
2024-01-16 15:35:00,MC001,83.7,0,232540,RUNNING,77.0,2.1,82.0
2024-01-16 15:35:00,MC002,109.2,0,281532,RUNNING,73.7,1.7,82.3
2024-01-16 15:35:00,MC003,85.7,0,210319,RUNNING,68.4,3.1,88.4
2024-01-16 15:40:00,MC001,88.4,0,232982,RUNNING,76.7,3.0,86.6
2024-01-16 15:40:00,MC002,120.3,0,282133,RUNNING,79.1,3.0,90.7
2024-01-16 15:40:00,MC003,80.0,0,210719,RUNNING,69.5,2.7,82.5
2024-01-16 15:45:00,MC001,88.1,0,233422,RUNNING,77.2,2.7,86.3
2024-01-16 15:45:00,MC002,117.8,0,282722,RUNNING,76.9,3.0,88.8
2024-01-16 15:45:00,MC003,84.3,0,211140,RUNNING,70.5,2.6,87.0
2024-01-16 15:50:00,MC001,85.5,0,233849,RUNNING,71.0,1.9,83.8
2024-01-16 15:50:00,MC002,112.1,0,283282,RUNNING,83.8,1.9,84.5
2024-01-16 15:50:00,MC003,82.6,0,211553,RUNNING,69.6,2.3,85.2
2024-01-16 15:55:00,MC001,92.3,0,234310,RUNNING,74.6,2.7,90.5
2024-01-16 15:55:00,MC002,107.5,0,283819,RUNNING,80.8,2.7,81.0
2024-01-16 15:55:00,MC003,81.1,0,211958,RUNNING,71.0,2.8,83.7
2024-01-16 16:00:00,MC001,86.1,0,234740,RUNNING,74.4,3.0,84.4
2024-01-16 16:00:00,MC002,110.0,0,284369,RUNNING,80.6,2.9,82.9
2024-01-16 16:00:00,MC003,81.4,0,212365,RUNNING,69.6,1.5,84.0
2024-01-16 16:05:00,MC001,85.8,0,235169,RUNNING,77.1,2.3,84.1
2024-01-16 16:05:00,MC002,113.5,0,284936,RUNNING,79.9,1.8,85.6
2024-01-16 16:05:00,MC003,81.7,0,212773,RUNNING,68.7,1.6,84.3
2024-01-16 16:10:00,MC001,84.6,0,235592,RUNNING,73.7,2.0,82.9
2024-01-16 16:10:00,MC002,109.9,0,285485,RUNNING,81.8,1.8,82.8
2024-01-16 16:10:00,MC003,80.5,0,213175,RUNNING,59.5,3.7,83.0
2024-01-16 16:15:00,MC001,81.9,0,236001,RUNNING,72.9,1.9,80.3
2024-01-16 16:15:00,MC002,115.2,0,286061,RUNNING,82.0,3.3,86.8
2024-01-16 16:15:00,MC003,87.7,0,213613,RUNNING,67.1,1.9,90.5
2024-01-16 16:20:00,MC001,93.2,0,236467,RUNNING,74.9,1.9,91.3
2024-01-16 16:20:00,MC002,116.6,0,286644,RUNNING,76.1,1.5,87.9
2024-01-16 16:20:00,MC003,79.6,0,214011,RUNNING,68.5,2.2,82.1
2024-01-16 16:25:00,MC001,86.8,0,236901,RUNNING,71.9,1.7,85.1
2024-01-16 16:25:00,MC002,122.5,0,287256,RUNNING,79.9,2.1,92.3
2024-01-16 16:25:00,MC003,81.6,0,214419,RUNNING,73.6,2.7,84.2
2024-01-16 16:30:00,MC001,82.0,0,237311,RUNNING,69.0,2.0,80.4
2024-01-16 16:30:00,MC002,108.9,0,287800,RUNNING,73.9,2.6,82.1
2024-01-16 16:30:00,MC003,77.7,0,214807,RUNNING,72.0,1.7,80.2
2024-01-16 16:35:00,MC001,91.0,0,237766,RUNNING,74.0,2.3,89.2
2024-01-16 16:35:00,MC002,118.0,0,288390,RUNNING,81.0,2.5,89.0
2024-01-16 16:35:00,MC003,79.0,0,215202,RUNNING,66.0,1.7,81.5
2024-01-16 16:40:00,MC001,82.0,0,238176,RUNNING,75.5,2.9,80.4
2024-01-16 16:40:00,MC002,121.1,0,288995,RUNNING,79.3,2.7,91.3
2024-01-16 16:40:00,MC003,82.6,0,215615,RUNNING,71.8,3.1,85.2
2024-01-16 16:45:00,MC001,91.2,0,238632,RUNNING,75.6,2.4,89.4
2024-01-16 16:45:00,MC002,110.8,0,289549,RUNNING,74.2,1.5,83.5
2024-01-16 16:45:00,MC003,87.9,0,216054,RUNNING,69.0,2.8,90.7
2024-01-16 16:50:00,MC001,81.0,0,239037,RUNNING,75.7,2.8,79.4
2024-01-16 16:50:00,MC002,111.0,0,290104,RUNNING,77.1,1.8,83.7
2024-01-16 16:50:00,MC003,83.0,0,216469,RUNNING,65.3,2.6,85.6
2024-01-16 16:55:00,MC001,84.7,0,239460,RUNNING,74.7,2.2,83.0
2024-01-16 16:55:00,MC002,116.2,0,290685,RUNNING,75.5,1.4,87.6
2024-01-16 16:55:00,MC003,83.6,0,216887,RUNNING,66.9,2.3,86.2
2024-01-16 17:00:00,MC001,27.0,E003,239595,FAULTED,80.2,0.8,0.0
2024-01-16 17:00:00,MC002,119.2,0,291281,RUNNING,78.3,2.3,89.9
2024-01-16 17:00:00,MC003,84.7,0,217310,RUNNING,69.2,2.2,87.4
2024-01-16 17:05:00,MC001,27.0,E003,239730,FAULTED,87.2,0.9,0.0
2024-01-16 17:05:00,MC002,120.1,0,291881,RUNNING,74.0,1.9,90.5
2024-01-16 17:05:00,MC003,86.9,0,217744,RUNNING,73.1,2.8,89.6
2024-01-16 17:10:00,MC001,27.0,E003,239865,FAULTED,89.1,1.1,0.0
2024-01-16 17:10:00,MC002,122.2,0,292492,RUNNING,75.0,2.7,92.1
2024-01-16 17:10:00,MC003,89.6,0,218192,RUNNING,66.5,1.9,92.4
2024-01-16 17:15:00,MC001,27.0,E003,240000,FAULTED,89.3,0.4,0.0
2024-01-16 17:15:00,MC002,108.7,0,293035,RUNNING,77.5,2.6,81.9
2024-01-16 17:15:00,MC003,79.5,0,218589,RUNNING,70.1,2.0,82.0
2024-01-16 17:20:00,MC001,93.1,0,240465,RUNNING,76.2,3.3,91.2
2024-01-16 17:20:00,MC002,121.7,0,293643,RUNNING,75.1,2.7,91.7
2024-01-16 17:20:00,MC003,86.3,0,219020,RUNNING,65.9,2.8,89.0
2024-01-16 17:25:00,MC001,88.8,0,240909,RUNNING,77.3,1.5,87.0
2024-01-16 17:25:00,MC002,112.5,0,294205,RUNNING,81.0,2.4,84.8
2024-01-16 17:25:00,MC003,86.4,0,219452,RUNNING,67.4,2.6,89.1
2024-01-16 17:30:00,MC001,88.5,0,241351,RUNNING,73.6,3.2,86.7
2024-01-16 17:30:00,MC002,106.0,0,294735,RUNNING,78.3,2.3,79.9
2024-01-16 17:30:00,MC003,77.4,0,219839,RUNNING,62.2,2.3,79.8
2024-01-16 17:35:00,MC001,89.5,0,241798,RUNNING,68.4,1.9,87.7
2024-01-16 17:35:00,MC002,114.5,0,295307,RUNNING,76.4,3.1,86.3
2024-01-16 17:35:00,MC003,88.0,0,220279,RUNNING,69.0,2.4,90.8
2024-01-16 17:40:00,MC001,91.7,0,242256,RUNNING,77.6,2.6,89.9
2024-01-16 17:40:00,MC002,108.2,0,295848,RUNNING,79.0,1.0,81.6
2024-01-16 17:40:00,MC003,79.6,0,220677,RUNNING,66.1,2.7,82.1
2024-01-16 17:45:00,MC001,87.4,0,242693,RUNNING,78.6,1.9,85.7
2024-01-16 17:45:00,MC002,108.1,0,296388,RUNNING,78.5,2.5,81.5
2024-01-16 17:45:00,MC003,78.7,0,221070,RUNNING,68.1,1.6,81.2
2024-01-16 17:50:00,MC001,93.4,0,243160,RUNNING,75.3,1.6,91.5
2024-01-16 17:50:00,MC002,108.9,0,296932,RUNNING,78.7,1.8,82.1
2024-01-16 17:50:00,MC003,89.4,0,221517,RUNNING,66.4,2.5,92.2
2024-01-16 17:55:00,MC001,93.3,0,243626,RUNNING,71.0,2.0,91.4
2024-01-16 17:55:00,MC002,106.1,0,297462,RUNNING,80.0,1.8,80.0
2024-01-16 17:55:00,MC003,84.0,0,221937,RUNNING,66.6,1.8,86.7
2024-01-16 18:00:00,MC001,90.8,0,244080,RUNNING,74.9,2.1,89.0
2024-01-16 18:00:00,MC002,114.5,0,298034,RUNNING,71.9,1.6,86.3
2024-01-16 18:00:00,MC003,87.3,0,222373,RUNNING,71.5,2.1,90.1
2024-01-16 18:05:00,MC001,90.6,0,244533,RUNNING,77.3,2.4,88.8
2024-01-16 18:05:00,MC002,108.0,0,298574,RUNNING,74.5,2.1,81.4
2024-01-16 18:05:00,MC003,88.0,0,222813,RUNNING,65.8,2.9,90.8
2024-01-16 18:10:00,MC001,91.8,0,244992,RUNNING,80.8,2.6,90.0
2024-01-16 18:10:00,MC002,111.0,0,299129,RUNNING,73.6,2.8,83.7
2024-01-16 18:10:00,MC003,81.3,0,223219,RUNNING,71.0,2.6,83.9
2024-01-16 18:15:00,MC001,89.6,0,245440,RUNNING,70.6,4.1,87.8
2024-01-16 18:15:00,MC002,113.6,0,299697,RUNNING,82.0,2.0,85.6
2024-01-16 18:15:00,MC003,0.0,E002,223219,STOPPED,54.5,0.1,0.0
2024-01-16 18:20:00,MC001,86.5,0,245872,RUNNING,70.4,2.4,84.8
2024-01-16 18:20:00,MC002,116.6,0,300280,RUNNING,77.9,2.2,87.9
2024-01-16 18:20:00,MC003,0.0,E002,223219,STOPPED,49.8,0.0,0.0
2024-01-16 18:25:00,MC001,91.6,0,246330,RUNNING,70.8,2.8,89.8
2024-01-16 18:25:00,MC002,105.8,0,300809,RUNNING,73.5,2.0,79.8
2024-01-16 18:25:00,MC003,84.3,0,223640,RUNNING,76.9,2.5,87.0
2024-01-16 18:30:00,MC001,91.7,0,246788,RUNNING,79.4,1.7,89.9
2024-01-16 18:30:00,MC002,105.3,0,301335,RUNNING,75.1,2.0,79.4
2024-01-16 18:30:00,MC003,88.2,0,224081,RUNNING,63.2,2.7,91.0
2024-01-16 18:35:00,MC001,82.1,0,247198,RUNNING,71.7,2.1,80.5
2024-01-16 18:35:00,MC002,112.8,0,301899,RUNNING,73.8,2.3,85.0
2024-01-16 18:35:00,MC003,77.9,0,224470,RUNNING,71.9,2.0,80.4
2024-01-16 18:40:00,MC001,84.4,0,247620,RUNNING,77.5,1.9,82.7
2024-01-16 18:40:00,MC002,115.7,0,302477,RUNNING,83.8,2.3,87.2
2024-01-16 18:40:00,MC003,79.4,0,224867,RUNNING,65.5,1.5,81.9
2024-01-16 18:45:00,MC001,89.2,0,248066,RUNNING,69.0,2.0,87.4
2024-01-16 18:45:00,MC002,118.8,0,303071,RUNNING,76.0,1.4,89.6
2024-01-16 18:45:00,MC003,79.6,0,225265,RUNNING,68.6,1.6,82.1
2024-01-16 18:50:00,MC001,83.1,0,248481,RUNNING,70.0,1.9,81.4
2024-01-16 18:50:00,MC002,119.6,0,303669,RUNNING,81.4,2.9,90.2
2024-01-16 18:50:00,MC003,83.2,0,225681,RUNNING,73.9,2.0,85.8
2024-01-16 18:55:00,MC001,88.4,0,248923,RUNNING,76.5,2.0,86.6
2024-01-16 18:55:00,MC002,120.8,0,304273,RUNNING,73.6,2.3,91.1
2024-01-16 18:55:00,MC003,79.4,0,226078,RUNNING,69.1,3.3,81.9
2024-01-16 19:00:00,MC001,89.0,0,249368,RUNNING,76.8,2.5,87.2
2024-01-16 19:00:00,MC002,116.4,0,304855,RUNNING,78.2,2.0,87.7
2024-01-16 19:00:00,MC003,77.7,0,226466,RUNNING,68.7,2.8,80.2
2024-01-16 19:05:00,MC001,82.6,0,249781,RUNNING,73.4,1.8,80.9
2024-01-16 19:05:00,MC002,106.1,0,305385,RUNNING,82.9,2.4,80.0
2024-01-16 19:05:00,MC003,83.5,0,226883,RUNNING,67.4,3.1,86.1
2024-01-16 19:10:00,MC001,92.1,0,250241,RUNNING,73.6,2.7,90.3
2024-01-16 19:10:00,MC002,114.4,0,305957,RUNNING,76.3,2.7,86.2
2024-01-16 19:10:00,MC003,80.8,0,227287,RUNNING,66.7,1.8,83.4
2024-01-16 19:15:00,MC001,89.4,0,250688,RUNNING,74.9,2.4,87.6
2024-01-16 19:15:00,MC002,113.2,0,306523,RUNNING,79.0,2.6,85.3
2024-01-16 19:15:00,MC003,82.2,0,227698,RUNNING,70.9,2.0,84.8
2024-01-16 19:20:00,MC001,81.2,0,251094,RUNNING,72.6,1.7,79.6
2024-01-16 19:20:00,MC002,108.9,0,307067,RUNNING,83.1,2.1,82.1
2024-01-16 19:20:00,MC003,87.0,0,228133,RUNNING,68.3,1.8,89.7
2024-01-16 19:25:00,MC001,91.4,0,251551,RUNNING,79.2,1.4,89.6
2024-01-16 19:25:00,MC002,112.8,0,307631,RUNNING,77.9,2.3,85.0
2024-01-16 19:25:00,MC003,89.1,0,228578,RUNNING,72.9,2.5,91.9
2024-01-16 19:30:00,MC001,94.2,0,252022,RUNNING,68.3,2.1,92.3
2024-01-16 19:30:00,MC002,121.0,0,308236,RUNNING,78.5,1.9,91.2
2024-01-16 19:30:00,MC003,89.4,0,229025,RUNNING,76.6,2.2,92.2
2024-01-16 19:35:00,MC001,86.8,0,252456,RUNNING,73.7,2.8,85.1
2024-01-16 19:35:00,MC002,120.0,0,308836,RUNNING,78.3,2.7,90.5
2024-01-16 19:35:00,MC003,88.6,0,229468,RUNNING,69.5,1.9,91.4
2024-01-16 19:40:00,MC001,85.9,0,252885,RUNNING,72.8,1.9,84.2
2024-01-16 19:40:00,MC002,116.8,0,309420,RUNNING,74.2,2.6,88.0
2024-01-16 19:40:00,MC003,81.1,0,229873,RUNNING,66.0,2.6,83.7
2024-01-16 19:45:00,MC001,87.8,0,253324,RUNNING,70.7,2.6,86.0
2024-01-16 19:45:00,MC002,117.1,0,310005,RUNNING,74.5,1.4,88.3
2024-01-16 19:45:00,MC003,80.0,0,230273,RUNNING,70.9,2.8,82.5
2024-01-16 19:50:00,MC001,87.4,0,253761,RUNNING,77.3,2.3,85.7
2024-01-16 19:50:00,MC002,120.6,0,310608,RUNNING,79.1,2.6,90.9
2024-01-16 19:50:00,MC003,88.2,0,230714,RUNNING,68.0,2.0,91.0
2024-01-16 19:55:00,MC001,89.2,0,254207,RUNNING,76.3,2.5,87.4
2024-01-16 19:55:00,MC002,115.8,0,311187,RUNNING,83.0,3.6,87.3
2024-01-16 19:55:00,MC003,82.0,0,231124,RUNNING,66.1,2.2,84.6
2024-01-16 20:00:00,MC001,93.2,0,254673,RUNNING,78.0,3.4,91.3
2024-01-16 20:00:00,MC002,114.4,0,311759,RUNNING,76.9,2.2,86.2
2024-01-16 20:00:00,MC003,86.7,0,231557,RUNNING,71.3,1.6,89.4
2024-01-16 20:05:00,MC001,89.5,0,255120,RUNNING,75.2,2.4,87.7
2024-01-16 20:05:00,MC002,119.1,0,312354,RUNNING,78.7,2.3,89.8
2024-01-16 20:05:00,MC003,82.3,0,231968,RUNNING,71.0,1.4,84.9
2024-01-16 20:10:00,MC001,86.8,0,255554,RUNNING,72.2,1.9,85.1
2024-01-16 20:10:00,MC002,110.8,0,312908,RUNNING,73.3,2.4,83.5
2024-01-16 20:10:00,MC003,89.7,0,232416,RUNNING,68.3,2.3,92.5
2024-01-16 20:15:00,MC001,92.2,0,256015,RUNNING,71.4,2.1,90.4
2024-01-16 20:15:00,MC002,119.2,0,313504,RUNNING,82.6,1.9,89.9
2024-01-16 20:15:00,MC003,82.6,0,232829,RUNNING,70.9,2.5,85.2
2024-01-16 20:20:00,MC001,81.2,0,256421,RUNNING,68.7,1.5,79.6
2024-01-16 20:20:00,MC002,122.4,0,314116,RUNNING,81.3,3.1,92.3
2024-01-16 20:20:00,MC003,80.8,0,233233,RUNNING,72.6,2.5,83.4
2024-01-16 20:25:00,MC001,93.1,0,256886,RUNNING,79.2,2.6,91.2
2024-01-16 20:25:00,MC002,108.7,0,314659,RUNNING,83.7,1.6,81.9
2024-01-16 20:25:00,MC003,83.3,0,233649,RUNNING,65.5,2.4,85.9
2024-01-16 20:30:00,MC001,83.0,0,257301,RUNNING,71.7,1.3,81.3
2024-01-16 20:30:00,MC002,113.5,0,315226,RUNNING,81.3,2.9,85.6
2024-01-16 20:30:00,MC003,89.0,0,234094,RUNNING,77.3,2.6,91.8
2024-01-16 20:35:00,MC001,87.4,0,257738,RUNNING,71.7,2.0,85.7
2024-01-16 20:35:00,MC002,119.1,0,315821,RUNNING,79.6,2.5,89.8
2024-01-16 20:35:00,MC003,88.0,0,234534,RUNNING,72.8,2.7,90.8
2024-01-16 20:40:00,MC001,91.4,0,258195,RUNNING,72.8,2.1,89.6
2024-01-16 20:40:00,MC002,120.7,0,316424,RUNNING,80.5,2.2,91.0
2024-01-16 20:40:00,MC003,77.2,0,234920,RUNNING,63.4,2.3,79.6
2024-01-16 20:45:00,MC001,89.3,0,258641,RUNNING,74.6,2.2,87.5
2024-01-16 20:45:00,MC002,118.5,0,317016,RUNNING,72.5,1.6,89.3
2024-01-16 20:45:00,MC003,87.8,0,235359,RUNNING,73.5,3.1,90.6
2024-01-16 20:50:00,MC001,85.6,0,259069,RUNNING,70.5,1.8,83.9
2024-01-16 20:50:00,MC002,121.8,0,317625,RUNNING,77.5,2.5,91.8
2024-01-16 20:50:00,MC003,78.7,0,235752,RUNNING,73.4,1.8,81.2
2024-01-16 20:55:00,MC001,81.7,0,259477,RUNNING,68.6,2.2,80.1
2024-01-16 20:55:00,MC002,0.0,E002,317625,STOPPED,64.0,0.1,0.0
2024-01-16 20:55:00,MC003,25.6,E003,235880,FAULTED,75.4,0.4,0.0
2024-01-16 21:00:00,MC001,92.3,0,259938,RUNNING,72.8,2.3,90.5
2024-01-16 21:00:00,MC002,0.0,E002,317625,STOPPED,62.6,0.2,0.0
2024-01-16 21:00:00,MC003,25.6,E003,236008,FAULTED,83.3,0.2,0.0
2024-01-16 21:05:00,MC001,91.4,0,260395,RUNNING,70.4,1.6,89.6
2024-01-16 21:05:00,MC002,0.0,E002,317625,STOPPED,62.8,0.0,0.0
2024-01-16 21:05:00,MC003,25.6,E003,236136,FAULTED,77.9,0.7,0.0
2024-01-16 21:10:00,MC001,93.9,0,260864,RUNNING,70.5,1.7,92.0
2024-01-16 21:10:00,MC002,109.3,0,318171,RUNNING,74.3,1.6,82.4
2024-01-16 21:10:00,MC003,25.6,E003,236264,FAULTED,83.0,1.1,0.0
2024-01-16 21:15:00,MC001,84.9,0,261288,RUNNING,72.7,2.3,83.2
2024-01-16 21:15:00,MC002,120.4,0,318773,RUNNING,74.3,3.1,90.8
2024-01-16 21:15:00,MC003,25.6,E003,236392,FAULTED,77.5,1.4,0.0
2024-01-16 21:20:00,MC001,88.5,0,261730,RUNNING,69.4,2.3,86.7
2024-01-16 21:20:00,MC002,107.8,0,319312,RUNNING,79.9,2.4,81.3
2024-01-16 21:20:00,MC003,85.4,0,236819,RUNNING,70.4,1.4,88.1
2024-01-16 21:25:00,MC001,84.9,0,262154,RUNNING,75.1,2.8,83.2
2024-01-16 21:25:00,MC002,112.3,0,319873,RUNNING,75.1,2.9,84.7
2024-01-16 21:25:00,MC003,80.9,0,237223,RUNNING,67.6,2.7,83.5
2024-01-16 21:30:00,MC001,83.8,0,262573,RUNNING,72.9,2.3,82.1
2024-01-16 21:30:00,MC002,121.1,0,320478,RUNNING,85.5,2.8,91.3
2024-01-16 21:30:00,MC003,82.6,0,237636,RUNNING,67.7,2.4,85.2
2024-01-16 21:35:00,MC001,82.5,0,262985,RUNNING,67.8,1.9,80.8
2024-01-16 21:35:00,MC002,122.8,0,321092,RUNNING,81.5,2.7,92.6
2024-01-16 21:35:00,MC003,82.0,0,238046,RUNNING,69.3,2.3,84.6
2024-01-16 21:40:00,MC001,90.1,0,263435,RUNNING,72.4,2.9,88.3
2024-01-16 21:40:00,MC002,111.4,0,321649,RUNNING,77.4,2.6,84.0
2024-01-16 21:40:00,MC003,87.0,0,238481,RUNNING,64.9,2.0,89.7
2024-01-16 21:45:00,MC001,90.0,0,263885,RUNNING,77.8,2.5,88.2
2024-01-16 21:45:00,MC002,114.6,0,322222,RUNNING,74.5,2.3,86.4
2024-01-16 21:45:00,MC003,78.3,0,238872,RUNNING,64.1,3.1,80.8
2024-01-16 21:50:00,MC001,91.9,0,264344,RUNNING,68.2,2.7,90.1
2024-01-16 21:50:00,MC002,116.2,0,322803,RUNNING,70.5,2.4,87.6
2024-01-16 21:50:00,MC003,89.0,0,239317,RUNNING,76.1,2.8,91.8
2024-01-16 21:55:00,MC001,84.9,0,264768,RUNNING,73.7,1.7,83.2
2024-01-16 21:55:00,MC002,112.9,0,323367,RUNNING,75.8,2.4,85.1
2024-01-16 21:55:00,MC003,86.9,0,239751,RUNNING,68.3,2.9,89.6
2024-01-16 22:00:00,MC001,84.5,0,265190,RUNNING,76.7,2.4,82.8
2024-01-16 22:00:00,MC002,101.4,0,323874,RUNNING,75.6,1.6,76.4
2024-01-16 22:00:00,MC003,72.9,0,240115,RUNNING,70.8,1.6,75.2
2024-01-16 22:05:00,MC001,84.7,0,265613,RUNNING,69.5,2.2,83.0
2024-01-16 22:05:00,MC002,108.8,0,324418,RUNNING,82.8,2.2,82.0
2024-01-16 22:05:00,MC003,81.1,0,240520,RUNNING,67.5,1.7,83.7
2024-01-16 22:10:00,MC001,81.8,0,266022,RUNNING,70.6,2.1,80.2
2024-01-16 22:10:00,MC002,105.8,0,324947,RUNNING,76.9,1.9,79.8
2024-01-16 22:10:00,MC003,74.8,0,240894,RUNNING,71.9,2.2,77.2
2024-01-16 22:15:00,MC001,82.8,0,266436,RUNNING,71.9,1.9,81.1
2024-01-16 22:15:00,MC002,105.4,0,325474,RUNNING,81.9,2.4,79.5
2024-01-16 22:15:00,MC003,79.2,0,241290,RUNNING,73.6,2.6,81.7
2024-01-16 22:20:00,MC001,80.9,0,266840,RUNNING,69.0,2.3,79.3
2024-01-16 22:20:00,MC002,108.6,0,326017,RUNNING,79.0,2.6,81.9
2024-01-16 22:20:00,MC003,78.8,0,241684,RUNNING,66.3,3.1,81.3
2024-01-16 22:25:00,MC001,79.1,0,267235,RUNNING,70.2,2.4,77.5
2024-01-16 22:25:00,MC002,108.2,0,326558,RUNNING,79.3,2.2,81.6
2024-01-16 22:25:00,MC003,75.2,0,242060,RUNNING,71.7,1.2,77.6
2024-01-16 22:30:00,MC001,81.0,0,267640,RUNNING,74.8,1.2,79.4
2024-01-16 22:30:00,MC002,109.4,0,327105,RUNNING,73.1,2.3,82.5
2024-01-16 22:30:00,MC003,83.6,0,242478,RUNNING,67.8,2.7,86.2
2024-01-16 22:35:00,MC001,82.9,0,268054,RUNNING,70.3,1.6,81.2
2024-01-16 22:35:00,MC002,111.7,0,327663,RUNNING,78.4,2.3,84.2
2024-01-16 22:35:00,MC003,77.4,0,242865,RUNNING,69.0,2.1,79.8
2024-01-16 22:40:00,MC001,86.4,0,268486,RUNNING,73.9,2.6,84.7
2024-01-16 22:40:00,MC002,109.0,0,328208,RUNNING,75.6,2.3,82.2
2024-01-16 22:40:00,MC003,82.9,0,243279,RUNNING,67.0,2.5,85.5
2024-01-16 22:45:00,MC001,87.5,0,268923,RUNNING,76.8,1.7,85.8
2024-01-16 22:45:00,MC002,105.3,0,328734,RUNNING,78.4,1.5,79.4
2024-01-16 22:45:00,MC003,75.5,0,243656,RUNNING,69.2,2.6,77.9
2024-01-16 22:50:00,MC001,87.6,0,269361,RUNNING,70.0,2.0,85.8
2024-01-16 22:50:00,MC002,100.7,0,329237,RUNNING,78.7,1.9,75.9
2024-01-16 22:50:00,MC003,75.7,0,244034,RUNNING,67.0,2.7,78.1
2024-01-16 22:55:00,MC001,77.3,0,269747,RUNNING,77.4,1.8,75.8
2024-01-16 22:55:00,MC002,108.0,0,329777,RUNNING,81.6,2.2,81.4
2024-01-16 22:55:00,MC003,77.3,0,244420,RUNNING,68.2,3.0,79.7
2024-01-16 23:00:00,MC001,78.6,0,270140,RUNNING,78.7,1.6,77.0
2024-01-16 23:00:00,MC002,99.5,0,330274,RUNNING,76.6,2.0,75.0
2024-01-16 23:00:00,MC003,74.5,0,244792,RUNNING,68.8,1.9,76.9
2024-01-16 23:05:00,MC001,86.6,0,270573,RUNNING,75.5,2.5,84.9
2024-01-16 23:05:00,MC002,103.9,0,330793,RUNNING,81.3,2.1,78.3
2024-01-16 23:05:00,MC003,77.9,0,245181,RUNNING,70.9,2.2,80.4
2024-01-16 23:10:00,MC001,85.1,0,270998,RUNNING,66.8,2.4,83.4
2024-01-16 23:10:00,MC002,99.9,0,331292,RUNNING,73.3,1.8,75.3
